Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
1038,7,0.9004,18.91,184.1,0.08711,0.999299,"ZBTB14 RNMT NDC80 AFG3L2 CEP192 FAM210A THOC1"
1039,5,0.9988,9.988,147.2,0.05973,0.996692,"ACACA FASN AGPAT6 HLCS CHP1"
1040,5,0.9688,9.688,114.7,0.07208,0.996692,"ARMC7 DDX59 RBM48 CCDC84 TXNL4B"
1041,6,0.9056,13.58,377.1,0.03373,0.998474,"ZNF878 ZNF441 DAND5 ZNF564 ZNF433 ZNF136"
1042,4,0.9172,5.503,179.4,0.02853,0.992931,"FCGR3A KCNJ10 FCGR2B HSPA6"
1043,4,0.9231,5.538,105.1,0.04667,0.992931,"PRRC2A PRRC2C EIF3H EIF4G2"
1044,4,0.9139,5.483,136.4,0.03659,0.992931,"PARD6B ARHGEF26 MYRF PRKCI"
1045,5,0.9282,9.282,130.4,0.06200,0.996692,"TNRC6A ANKRD52 AGO2 DICER1 XPO5"
1046,4,0.9154,5.492,181.3,0.02820,0.992931,"VPS26B C11orf45 THYN1 GLB1L3"
1047,4,0.9171,5.503,156.7,0.03234,0.992931,"SLC37A3 TRPV5 OR9A2 TAS2R3"
1048,17,0.9014,122.6,338.6,0.2476,0.998293,"MTHFD1 ADSL GMPS ADSS RPIA ATIC CAD CTPS1 DHFR DHODH GART IMPDH2 PAICS PFAS PPAT TKT UMPS"
1049,6,0.9007,13.51,221.0,0.05481,0.998474,"RPL14 RPL18 RPL18A UBTF RPL19 RPL27"
1050,9,0.9039,32.54,411.1,0.07048,0.999853,"ANGPTL5 KDM4D DYNC2H1 MMP10 MMP7 MMP8 TMEM133 PGR MMP27"
1051,7,0.9074,19.05,243.8,0.06883,0.999299,"MEF2C PRDM1 IRF4 TCF3 POU2AF1 SMAD7 IKZF3"
1052,4,0.9198,5.519,122.9,0.04046,0.992931,"SON PRPF40A PSMF1 JMJD6"
1053,4,0.9159,5.495,220.0,0.02354,0.992931,"PAWR FKBP2 DNAJC4 VEGFB"
1054,5,0.9017,9.017,171.2,0.04740,0.996692,"IPO8 SMURF1 MIB1 FKBP1A BAMBI"
1055,4,0.9230,5.538,128.7,0.03895,0.992931,"C10orf88 GAK CLTC GTSE1"
1056,10,0.9057,40.76,303.6,0.1119,0.999933,"SLC35B2 XYLT2 PAPSS1 NDST1 B3GALT6 EXTL3 EXT2 TMEM165 B3GAT3 EXT1"
1057,4,0.9632,5.779,88.58,0.05646,0.992931,"VCL ITGB5 ITGAV PTK2"
1058,7,0.9241,19.41,249.1,0.06869,0.999299,"CCDC132 VPS33B RAB14 HTT TSSC1 VPS51 VPS52"
1059,6,0.9049,13.57,388.0,0.03282,0.998474,"FAM105A FBXL7 RXFP3 SLC1A3 DNAH5 BASP1"
1060,14,0.9016,82.05,875.8,0.08323,0.999997,"COA3 COA6 COA7 PET117 COX5B COX4I1 SCO1 COX19 COX6C CYC1 COX11 COX16 UQCRC2 COX10"
1061,4,0.9115,5.469,176.6,0.02877,0.992931,"C11orf84 PPP2R5B SCGB1D2 SCGB1D1"
1062,5,0.9395,9.395,135.2,0.06077,0.996692,"ANAPC13 ANAPC15 UBE2S CDC16 TRNAU1AP"
1063,10,0.9055,40.75,364.3,0.09586,0.999933,"SNAPIN VPS16 VPS35 ARL8B KXD1 BLOC1S1 VPS39 VPS41 VPS18 VPS33A"
1064,4,1.000,6.000,135.1,0.04024,0.995529,"EHMT1 ZNF644 WIZ EHMT2"
1065,5,0.9076,9.076,184.9,0.04450,0.996692,"MMADHC CLPP C1QBP SLC30A9 CLPX"
1066,7,0.9267,19.46,237.0,0.07196,0.999299,"CCDC77 TBC1D31 SPICE1 PCM1 WRAP73 MIIP CEP44"
1067,5,0.9806,9.806,189.2,0.04691,0.996692,"RELA MYD88 TRAF6 IL1RAP IL1R1"
1068,4,0.9306,5.584,215.6,0.02437,0.992931,"C9orf173 CEL LCN1 OBP2A"
1069,4,0.9858,5.915,141.3,0.03810,0.992931,"UBAC1 ACVR1 BMPR1A SMAD4"
1070,4,0.9529,5.717,91.26,0.05446,0.992931,"RAD51D MAD2L2 MDC1 RNF168"
1071,5,0.9801,9.801,174.3,0.05051,0.996692,"B3GNT5 UGCG SLC35A3 B3GNT2 TMEM165"
1072,5,0.9454,9.454,123.8,0.06599,0.996692,"DHX35 WDR83 GPATCH1 CDC40 CCDC130"
1073,5,0.9181,9.181,292.9,0.02941,0.996692,"ATRN HSPA12B SPEF1 PTPRA ITPA"
1074,4,0.9078,5.447,203.1,0.02516,0.992931,"LEMD1 MYBPH DSTYK YOD1"
1075,4,0.9271,5.563,155.0,0.03299,0.992931,"ANHX ZNF605 ZNF10 ZNF140"
1076,5,0.9348,9.348,188.3,0.04503,0.996692,"PFDN6 WDR92 URI1 PDRG1 PFDN2"
1077,6,0.9248,13.87,294.7,0.04327,0.998474,"ZNF14 ZNF430 GMIP ZNF682 ZNF714 ZNF91"
1078,4,0.9061,5.437,158.4,0.03164,0.992931,"SLC22A25 SLC22A9 RARRES3 HRASLS5"
1079,4,0.9081,5.448,122.0,0.04022,0.992931,"RAD51D C17orf53 MCM9 RNF168"
1080,10,0.9027,40.62,640.0,0.05798,0.999933,"NDUFB10 NDUFB6 COX5B COX4I1 UQCR10 COX7C COQ2 UQCRC1 CYC1 COX11"
1081,4,0.9997,5.998,99.36,0.05292,0.992931,"MIB1 FKBP1A BAMBI SMAD7"
1082,5,0.9021,9.021,159.2,0.05060,0.996692,"SRP54 SUPT16H PABPN1 SCFD1 HNRNPC"
1083,5,0.9263,9.263,256.1,0.03364,0.996692,"HP MXD1 HSD17B7 FAM231A PPIAL4D"
1084,4,0.9998,5.999,130.5,0.04152,0.992931,"SNAPC2 SNAPC3 SNAPC1 SNAPC5"
1085,9,0.9141,32.91,197.6,0.1324,0.999853,"RAC1 ILK CRKL BCAR1 RAPGEF1 FERMT2 ITGAV PTK2 TLN1"
1086,7,0.9142,19.20,236.2,0.07125,0.999299,"RASSF7 PARD6B TP53BP2 MLLT4 PARD3 CDC42 PRKCI"
1087,11,0.9091,50.00,484.8,0.08980,0.999969,"DYNC2H1 MMP10 MMP13 C11orf70 MMP7 MMP8 TMEM133 KIAA1377 PGR MMP1 MMP27"
1088,10,0.9012,40.56,202.0,0.1545,0.999933,"MIOS LAMTOR1 LAMTOR4 RRAGA LAMTOR2 VPS39 VPS41 RRAGC WDR24 LAMTOR3"
1089,9,0.9117,32.82,358.6,0.08016,0.999853,"ZNF85 ZNF675 ZNF430 ZNF486 ZNF737 ZNF98 ZNF195 ZNF91 ZNF492"
1090,5,0.9067,9.067,196.9,0.04199,0.996692,"REEP4 PLAGL2 MCEMP1 JAK3 ECHS1"
1091,6,0.9059,13.59,134.4,0.08493,0.998474,"DOT1L MEAF6 ING5 BRPF1 KMT2A MEN1"
1092,7,0.9466,19.88,176.9,0.09433,0.999299,"XRCC3 XRCC2 MCM8 RAD51D RAD51B SFR1 MCM9"
1093,5,0.9140,9.140,142.1,0.05669,0.996692,"ACTL6A LSG1 NMD3 POLR2H RFC4"
1094,5,0.9676,9.676,157.5,0.05462,0.996692,"TSEN2 CCDC174 CHCHD4 SEC13 TRNT1"
1095,4,0.9128,5.477,201.7,0.02546,0.992931,"OTOG ELF5 MAPK8IP1 FBXO3"
1096,5,0.9179,9.179,248.5,0.03429,0.996692,"OR4X2 OR4C12 CHRM4 OR4C13 OR4C3"
1097,4,0.9605,5.763,114.2,0.04502,0.992931,"ZNF652 ESR1 SPDEF FOXA1"
1098,4,0.9281,5.569,142.1,0.03576,0.992931,"NPLOC4 ANAPC11 TBCD USP36"
1099,4,0.9286,5.571,183.0,0.02835,0.992931,"TBC1D3C TBC1D3 OR4F5 TBC1D3H"
1100,6,0.9037,13.56,239.1,0.05122,0.998474,"MECR FDX1 BOLA3 GLRX5 NFU1 LIPT1"
1101,5,0.9452,9.452,148.3,0.05634,0.996692,"ANAPC13 ANAPC15 UBE2S ANAPC5 UBE2C"
1102,8,0.9011,25.23,234.8,0.09141,0.999679,"HTRA2 MTX2 HAX1 MTCH2 CLPB YME1L1 GHITM DNAJC11"
1103,4,0.9772,5.863,91.53,0.05563,0.992931,"SMARCD1 GLTSCR1L GLTSCR1 BRD9"
1104,5,0.9498,9.498,188.7,0.04561,0.996692,"MCM10 PRPF18 RBM17 UPF2 KIN"
1105,4,0.9296,5.578,121.2,0.04140,0.992931,"MYBBP1A NUP88 TSR1 DHX33"
1106,4,0.9005,5.403,122.5,0.03975,0.992931,"LRIG1 BMPR1A SMAD4 SMAD7"
1107,4,0.9014,5.409,135.4,0.03635,0.992931,"OR52B2 SYT9 OLFML1 OR5P2"
1108,4,0.9612,5.767,108.0,0.04736,0.992931,"SMARCD2 DPF2 ARID1A SMARCC1"
1109,4,0.9544,5.726,140.9,0.03703,0.992931,"MGAT1 MGAT5 MGAT2 MAN2A1"
1110,7,0.9060,19.03,393.8,0.04458,0.999299,"HCK MYLK2 DEFB124 DEFB118 DEFB121 DEFB119 DEFB123"
1111,7,0.9339,19.61,238.3,0.07212,0.999299,"CCDC132 VPS53 RAB14 HTT TSSC1 VPS51 VPS52"
1112,7,0.9100,19.11,330.2,0.05260,0.999299,"CD79A CD81 SYK CD79B CD19 PAX5 ODC1"
1113,7,0.9324,19.58,190.9,0.08722,0.999299,"HAUS2 TACC3 HAUS1 HAUS3 HAUS5 HAUS4 HAUS6"
1114,7,0.9031,18.97,149.0,0.1042,0.999299,"PPP6C PPP2R4 PPP4C TIPRL CYB5R4 LCMT1 PPP6R3"
1115,4,0.9577,5.746,134.3,0.03883,0.992931,"SURF4 SEC23IP CNIH1 RAB1A"
1116,4,0.9764,5.858,99.14,0.05184,0.992931,"USPL1 ICE2 ELL PHAX"
1117,5,0.9444,9.444,160.5,0.05249,0.996692,"AATF CDC6 DHX8 PSMD3 ZNF830"
1118,9,0.9058,32.61,482.0,0.06122,0.999853,"HIST1H2AH HIST1H2BI HIST1H2AC HIST1H2BF HIST1H2BJ HIST1H2AE HIST1H4D HIST1H4I HIST1H2BN"
1119,4,0.9203,5.522,127.0,0.03929,0.992931,"ALG11 MED4 POMP USPL1"
1120,4,0.9069,5.441,113.9,0.04274,0.992931,"TMEM11 MTX2 MTCH2 TOMM70A"
1121,4,0.9186,5.512,133.6,0.03746,0.992931,"TGFBR3 SKI TGFBR1 TGFBR2"
1122,4,0.9148,5.489,79.29,0.05916,0.992931,"INTS9 BRAT1 VWA9 WDR73"
1123,4,0.9964,5.978,124.2,0.04327,0.992931,"SNAPC3 RCL1 RPS6 HAUS6"
1124,6,0.9194,13.79,199.4,0.06125,0.998474,"GOLGA1 GPR107 VPS54 TSSC1 ARL1 JTB"
1125,4,0.9529,5.717,121.9,0.04217,0.992931,"FASN TMEM120B AGPAT6 CHP1"
1126,5,0.9052,9.052,119.3,0.06543,0.996692,"PRDM15 DPF2 ARID1A SMARCC1 SMARCE1"
1127,4,0.9180,5.508,121.7,0.04074,0.992931,"SF3B5 PSMB1 PPIL4 LTV1"
1128,7,0.9113,19.14,325.8,0.05331,0.999299,"KDM4D MMP7 TMEM133 KIAA1377 PGR NAALAD2 MMP27"
1129,5,0.9188,9.188,269.6,0.03181,0.996692,"C16orf95 DBNDD1 KLHDC4 CENPBD1 TCF25"
1130,4,0.9370,5.622,124.5,0.04071,0.992931,"SEC23B SEC24C SEC23IP SAR1A"
1131,4,0.9479,5.688,136.0,0.03800,0.992931,"PSMD8 URI1 POLR2I TBCB"
1132,5,0.9026,9.026,305.1,0.02785,0.996692,"RAD23A RFX1 IER2 PODNL1 SYCE2"
1133,4,0.9241,5.545,132.4,0.03799,0.992931,"AMD1 AZIN1 ODC1 SRM"
1134,4,0.9232,5.539,119.6,0.04160,0.992931,"DNAJC17 ATP6V0C PTPN23 VPS25"
1135,4,0.9060,5.436,124.0,0.03954,0.992931,"CENPH CENPK CENPW SMN2"
1136,4,0.9227,5.536,125.4,0.03984,0.992931,"ZNF800 OR9A2 ARHGEF35 TAS2R3"
1137,4,0.9061,5.436,127.1,0.03870,0.992931,"GJD4 KRTAP5-9 KRTAP5-3 KRTAP5-10"
1138,5,0.9337,9.337,189.0,0.04481,0.996692,"BCL10 MALT1 IKBKB CHUK CARD10"
1139,7,0.9361,19.66,164.2,0.09936,0.999299,"DSCC1 WDHD1 POLE4 CHTF18 POLE3 POLE2 CHTF8"
1140,5,0.9447,9.447,155.3,0.05405,0.996692,"MYL6 ROCK1 ROCK2 MYL12B MYH9"
1141,6,0.9264,13.90,206.1,0.05990,0.998474,"RPP14 RPP40 RPP38 C3orf17 POP5 RPP30"
1142,4,0.9252,5.551,179.2,0.02880,0.992931,"FOXD4 CNIH4 NBEAL1 FAM63B"
1143,5,0.9472,9.472,121.7,0.06711,0.996692,"ASF1A UBN1 CABIN1 HIRA PHIP"
1144,8,0.9050,25.34,568.1,0.04158,0.999679,"DSG3 DSG1 ABHD3 DSG4 GALNT1 MAPRE2 MOCOS ZNF521"
1145,4,0.9404,5.642,189.2,0.02781,0.992931,"SLX1A EME1 SLX4 MUS81"
1146,7,0.9002,18.90,199.4,0.08139,0.999299,"MCM7 CPSF4 TAF6 SRRT BUD31 PMPCB TRRAP"
1147,7,0.9429,19.80,218.6,0.07845,0.999299,"PCYT2 SEC14L1 TMEM189 PEX7 AGPS FAR1 EPT1"
1148,6,0.9980,14.97,221.6,0.06023,0.998474,"HBS1L DIS3L FOCAD TTC37 AVEN SKIV2L"
1149,6,0.9009,13.51,312.9,0.03994,0.998474,"SLC6A18 CCDC127 CEP72 NKD2 PLEKHG4B TPPP"
1150,5,0.9074,9.074,275.1,0.03084,0.996692,"MFSD4 IL20 CDK18 YOD1 IKBKE"
1151,4,0.9002,5.401,144.2,0.03427,0.992931,"YARS TRAPPC3 CARS EIF3I"
1152,12,0.9166,60.50,513.9,0.1011,0.999986,"CPSF6 LRRC10 SLC35E3 BEST3 RAB3IP FGF8 YEATS4 LYZ CPM RAP1B FAM49A DDX1"
1153,6,0.9157,13.74,166.7,0.07139,0.998474,"GTF2F2 SAP18 ZC3H13 EXOSC8 RFC3 GTF3A"
1154,4,0.9083,5.450,132.2,0.03741,0.992931,"DDX20 RPAP2 BCAS2 WDR3"
1155,6,0.9282,13.92,206.4,0.05993,0.998474,"VPS28 EXOSC4 PUF60 RPL8 TONSL BOP1"
1156,7,0.9297,19.52,199.5,0.08379,0.999299,"HAUS8 HAUS2 HAUS1 HAUS3 HAUS5 HAUS4 HAUS6"
1157,7,0.9047,19.00,244.9,0.06837,0.999299,"RNF20 IARS NCBP1 PRPF4 TEX10 CDC26 NOL8"
1158,7,0.9031,18.96,292.8,0.05822,0.999299,"PSMA1 PSMA2 PSMA6 SMU1 VCP SNRPG PSMA5"
1159,4,1.000,6.000,94.36,0.05537,0.993216,"ZNRD1 CD3EAP TCOF1 POLR1E"
1160,12,0.9037,59.64,501.6,0.1019,0.999986,"DEFB104A USP17L2 DEFB103B DEFB105A DEFB106A DEFB4A PRR23D2 SPAG11B SLC35G5 DEFB4B DEFB107B DEFB108B"
1161,12,0.9052,59.74,305.0,0.1537,0.999986,"FNIP1 FLCN SPG21 LAMTOR1 LAMTOR4 RRAGA LAMTOR2 VPS39 VPS41 VPS18 VPS33A LAMTOR3"
1162,4,0.9129,5.477,156.5,0.03222,0.992931,"RPS15A RPL18A RPS6 RPL15"
1163,4,0.9565,5.739,90.26,0.05518,0.992931,"EIF3B PSMG4 PSMG3 PSMG1"
1164,4,0.9984,5.990,77.01,0.06583,0.992931,"RAF1 NRAS RCE1 SHOC2"
1165,4,0.9636,5.782,207.4,0.02614,0.992931,"SLC5A5 KCNN1 USHBP1 MAST3"
1166,4,0.9312,5.587,121.2,0.04145,0.992931,"IKZF1 STAT3 PTPN2 SOS1"
1167,4,0.9076,5.446,130.7,0.03777,0.992931,"SKI TGFBR1 TGFBR2 RNF111"
1168,4,1.000,6.000,60.87,0.08014,0.995529,"TRIB1 STK40 DET1 RFWD2"
1169,5,0.9305,9.305,166.7,0.05002,0.996692,"CENPL CENPT CENPK CENPW CENPN"
1170,4,0.9035,5.421,194.6,0.02606,0.992931,"UBASH3B TECTA DSCAML1 FOXR1"
1171,6,0.9221,13.83,236.2,0.05279,0.998474,"AP3D1 FLCN AP3B1 BLOC1S1 VPS39 VPS41"
1172,5,0.9542,9.542,146.0,0.05765,0.996692,"SNF8 CHMP6 USP8 PTPN23 VPS25"
1173,9,0.9121,32.84,177.3,0.1439,0.999604,"RIC1 ARFRP1 SYS1 VPS54 ARL1 RGP1 JTB VPS51 VPS52"
1174,4,0.9135,5.481,165.9,0.03056,0.992931,"RASGEF1C ZNF879 RUFY1 ZNF454"
1175,6,0.9325,13.99,149.4,0.07976,0.998474,"CDCA3 NDC1 NUP188 NUP37 NUP43 NUP133"
1176,5,0.9070,9.070,198.3,0.04172,0.996692,"PAK1IP1 WDR18 PELP1 DHX33 WDR55"
1177,10,0.9027,40.62,573.9,0.06402,0.999933,"PTHLH C12orf77 KLHL42 MANSC4 SOX5 BCAT1 LMNTD1 ERGIC2 LRMP CASC1"
1178,5,0.9603,9.603,172.9,0.04988,0.996692,"SLC39A1 STAT3 IL6ST JAK1 LIFR"
1179,10,0.9089,40.90,445.9,0.08070,0.999933,"DYNC2H1 MMP10 MMP13 C11orf70 MMP7 KIAA1377 PGR MMP3 MMP1 MMP27"
1180,8,0.9054,25.35,187.1,0.1110,0.999679,"TPK1 SLC25A19 LIPT2 FDX1 GCSH DLD LIAS LIPT1"
1181,5,0.9600,9.600,149.3,0.05684,0.996692,"H2AFZ ACTR6 KANSL1 KANSL2 KANSL3"
1182,4,0.9091,5.455,160.7,0.03131,0.992931,"OR2A25 RPL37 OR2A1 HSPE1"
1183,4,0.9466,5.680,138.6,0.03729,0.992931,"RPL32 CCDC174 SEC13 LSM3"
1184,7,0.9019,18.94,349.0,0.04959,0.999299,"C11orf49 DGKZ ELF5 MDK MAPK8IP1 MYBPC3 PTPRJ"
1185,6,0.9107,13.66,144.3,0.08038,0.998474,"RAB3GAP1 YIPF5 RAB3GAP2 NBAS RAB18 TBC1D20"
1186,7,0.9046,19.00,179.8,0.08929,0.999299,"DLST FH SDHC OGDH PAICS SDHA SDHB"
1187,4,0.9164,5.498,138.9,0.03609,0.992931,"GSE1 LMO2 LDB1 ZFPM1"
1188,5,0.9144,9.144,127.3,0.06246,0.993907,"INTS7 INTS8 INTS12 INTS5 INTS6"
1189,4,0.9349,5.609,96.74,0.05083,0.992931,"EZH2 SUZ12 PHF13 EED"
1190,8,0.9079,25.42,376.8,0.06078,0.999679,"SPATA31A6 AQP7 CNTNAP3B ANKRD20A2 CNTNAP3 ZNF658 PGM5 SPATA31A7"
1191,5,0.9376,9.376,156.3,0.05337,0.996692,"TRAPPC4 CWF19L2 BUD13 MED17 ZW10"
1192,4,0.9082,5.449,139.5,0.03563,0.992931,"SF3A2 CCDC94 XAB2 POLR2E"
1193,4,0.9109,5.465,111.5,0.04373,0.992931,"MED6 MED1 MED26 MED8"
1194,5,0.9496,9.496,164.7,0.05154,0.996692,"ARHGAP29 PARD6B TP53BP2 PARD3 TJP1"
1195,4,0.9926,5.956,108.4,0.04868,0.992931,"IREB2 MMS19 GLRX3 FAM96B"
1196,6,0.9296,13.94,258.7,0.04900,0.998474,"LCE2C SPRR2G LCE2A LCE3E LCE1B LCE1E"
1197,5,0.9130,9.130,162.4,0.05030,0.996692,"POLR2L RPS13 RPL27A EIF3F RPLP2"
1198,4,0.9405,5.643,99.76,0.04976,0.992931,"INO80B ACTR5 INO80 KAT7"
1199,4,0.9193,5.516,125.4,0.03969,0.992931,"SNW1 EIF2B2 NRDE2 PSMC1"
1200,4,0.9463,5.678,114.4,0.04435,0.992931,"CTNNA1 MLLT4 CTNND1 F11R"
1201,4,0.9262,5.557,113.7,0.04368,0.992931,"ALG2 ALG1 DPAGT1 SLC39A7"
1202,4,0.9047,5.428,101.8,0.04712,0.992931,"TUBGCP4 RPAP1 MFAP1 TUBGCP5"
1203,6,0.9092,13.64,137.0,0.08387,0.998474,"DPH5 DPH1 DPH2 DPH6 DNAJC24 DPH7"
1204,4,0.9107,5.464,103.5,0.04673,0.992931,"PIK3R4 UBAP1 PIK3C3 HGS"
1205,6,0.9224,13.84,153.1,0.07734,0.998474,"WDR7 CCDC115 TMEM199 ATP6V0C ATP6V1C1 EMC7"
1206,6,0.9050,13.58,143.6,0.08023,0.998474,"EZH2 PSIP1 RING1 SMCHD1 BMI1 EED"
1207,6,0.9292,13.94,153.7,0.07761,0.998474,"CDCA3 NUP153 NUP37 NUP43 AHCTF1 NUP133"
1208,5,0.9313,9.313,156.0,0.05312,0.996692,"CRB3 PARD6B PARD3 PAX8 MPP5"
1209,4,0.9431,5.658,99.14,0.05017,0.992931,"PA2G4 DPH5 DPH1 DPH6"
1210,4,0.9955,5.973,85.39,0.06011,0.992931,"PGS1 TAMM41 PTPMT1 TRIAP1"
1211,4,0.9824,5.895,129.1,0.04123,0.992931,"RPIA RPE TKT RPEL1"
1212,7,0.9423,19.79,163.4,0.1004,0.999299,"C19orf25 SCFD1 NBAS RAB18 STX18 TBC1D20 NAPG"
1213,4,0.9305,5.583,90.69,0.05354,0.992931,"AAAS NDC1 NUP205 NUP35"
1214,4,0.9483,5.690,115.8,0.04394,0.992931,"FDXR HSCB LYRM4 FDX1L"
1215,4,0.9837,5.902,79.14,0.06344,0.992931,"DHFR DHFRL1 FPGS TYMS"
1216,4,0.9999,5.999,89.93,0.05772,0.993495,"AP2M1 AP2S1 FCHO2 TFRC"
1217,5,0.9370,9.370,135.2,0.06060,0.996692,"TIMM13 ROMO1 YME1L1 PAM16 TIMM44"
1218,4,0.9500,5.700,113.2,0.04491,0.992931,"ZNF644 WIZ EHMT2 KDM3B"
1219,4,0.9369,5.621,79.26,0.06052,0.992931,"ELOF1 SUPT5H SUPT4H1 LEO1"
1220,6,0.9232,13.85,201.6,0.06089,0.998474,"TMEM242 ATP5H ATP5F1 C14orf2 ATP5D ATP5I"
1221,4,0.9024,5.414,89.20,0.05276,0.992931,"RBBP6 UBE3D CSTF3 PCF11"
1222,4,0.9679,5.807,98.23,0.05184,0.992931,"RBBP6 UBE3D PCF11 CPSF3"
1223,5,0.9174,9.174,96.17,0.07954,0.996692,"GPI PGP ENO1 PGD BSG"
